,CASE,RAD?,TRIM?,MACH,RE,ALT,Q,BETA,PHI,SREF,XCG,XMRP,LREF,LATREF,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,DEFL_2_1,DEFL_2_2,DEFL_2_3,DEFL_2_4,ALPHA,CN,CM,CA,CA_0B,CA_FB,CY,CLN,CLL,CL,CD,CL/CD,X-C.P.,CNA,CMA,CNQ,CMQ,CAQ,CNAD,CMAD,CYQ,CLNQ,CLLQ
53,1,0,0,0.3,7000000.0,0.0,6383.4858,0.63,0.0,0.034,1.64,0.6212,2.64,2.64,3.286,-10.896,7.617,-14.52,0.0,0.0,0.0,0.0,7.409,0.876,-0.0564,0.2029,0.1686,0.2029,-0.0439,0.0219,-0.0054,0.8425,0.3142,2.6818,-0.0644,0.1334,-0.017,0.0752,-0.0269,0.0014,0.0273,-0.0014,-0.0044,0.0033,-0.0005
54,1,0,0,0.3,7000000.0,0.0,6383.4858,0.63,0.0,0.034,1.64,0.6212,2.64,2.64,3.286,-10.896,7.617,-14.52,0.0,0.0,0.0,0.0,8.518,1.0328,-0.078,0.1966,0.1624,0.1966,-0.0664,0.0288,-0.0063,0.9923,0.3475,2.856,-0.0755,0.144,-0.0187,0.0819,-0.0284,0.0015,0.0273,-0.0014,-0.0049,0.0033,-0.0005
55,1,0,0,0.3,7000000.0,0.0,6383.4858,0.63,0.0,0.034,1.64,0.6212,2.64,2.64,3.286,-10.896,7.617,-14.52,0.0,0.0,0.0,0.0,13.281,1.7307,-0.1634,0.1561,0.1221,0.1561,0.0001,0.0096,-0.001,1.6486,0.5495,3.0002,-0.0944,0.1529,-0.0181,0.1075,-0.037,0.0016,0.0273,-0.0014,-0.0021,0.0021,-0.0002
56,1,0,0,0.3,7000000.0,0.0,6383.4858,-14.19,0.0,0.034,1.64,0.6212,2.64,2.64,-18.112,-6.04,-8.528,14.188,0.0,0.0,0.0,0.0,-14.832,-2.0712,0.1006,0.117,0.084,0.117,1.8362,-0.124,-0.0001,-1.9722,0.6433,-3.0658,-0.0486,0.1677,-0.0197,-0.0737,0.0276,0.0014,0.0431,-0.0015,0.0819,-0.0277,-0.0006
57,1,0,0,0.3,7000000.0,0.0,6383.4858,-14.19,0.0,0.034,1.64,0.6212,2.64,2.64,-18.112,-6.04,-8.528,14.188,0.0,0.0,0.0,0.0,-11.57,-1.5336,0.0386,0.1456,0.1123,0.1456,1.8946,-0.1483,-0.0009,-1.4732,0.4503,-3.272,-0.0251,0.1619,-0.0183,-0.047,0.0205,0.0011,0.0431,-0.0015,0.0871,-0.0304,-0.0008
58,1,0,0,0.3,7000000.0,0.0,6383.4858,-14.19,0.0,0.034,1.64,0.6212,2.64,2.64,-18.112,-6.04,-8.528,14.188,0.0,0.0,0.0,0.0,-11.241,-1.4813,0.0328,0.148,0.1146,0.148,1.9004,-0.1508,-0.0009,-1.424,0.4339,-3.2817,-0.0221,0.1548,-0.0171,-0.0442,0.0196,0.0011,0.0431,-0.0015,0.0876,-0.0307,-0.0008
59,1,0,0,0.3,7000000.0,0.0,6383.4858,-14.19,0.0,0.034,1.64,0.6212,2.64,2.64,-18.112,-6.04,-8.528,14.188,0.0,0.0,0.0,0.0,-8.857,-1.1221,-0.0068,0.163,0.1295,0.163,1.9436,-0.1694,-0.0006,-1.0836,0.3339,-3.2457,0.0061,0.1466,-0.0161,-0.0263,0.0136,0.0012,0.0431,-0.0015,0.0912,-0.0326,-0.0008
60,1,0,0,0.3,7000000.0,0.0,6383.4858,-14.19,0.0,0.034,1.64,0.6212,2.64,2.64,-18.112,-6.04,-8.528,14.188,0.0,0.0,0.0,0.0,-8.745,-1.1061,-0.0085,0.1637,0.1301,0.1637,1.9457,-0.1703,-0.0006,-1.0684,0.3299,-3.2383,0.0077,0.1399,-0.0149,-0.0254,0.0134,0.0012,0.0431,-0.0015,0.0914,-0.0327,-0.0008
61,1,0,0,0.3,7000000.0,0.0,6383.4858,-14.19,0.0,0.034,1.64,0.6212,2.64,2.64,-18.112,-6.04,-8.528,14.188,0.0,0.0,0.0,0.0,-6.99,-0.8653,-0.0332,0.1718,0.1381,0.1718,1.9785,-0.1842,0.0,-0.838,0.2758,-3.0386,0.0384,0.1329,-0.013,-0.0124,0.0096,0.0011,0.0431,-0.0015,0.0933,-0.0338,-0.0008
62,1,0,0,0.3,7000000.0,0.0,6383.4858,-14.19,0.0,0.034,1.64,0.6212,2.64,2.64,-18.112,-6.04,-8.528,14.188,0.0,0.0,0.0,0.0,-6.18,-0.7613,-0.0429,0.1746,0.1408,0.1746,1.9934,-0.1903,0.0004,-0.738,0.2555,-2.8885,0.0563,0.1254,-0.0113,-0.007,0.0078,0.0011,0.0431,-0.0015,0.0941,-0.0343,-0.0008
63,1,0,0,0.3,7000000.0,0.0,6383.4858,-14.19,0.0,0.034,1.64,0.6212,2.64,2.64,-18.112,-6.04,-8.528,14.188,0.0,0.0,0.0,0.0,-5.419,-0.6682,-0.051,0.1767,0.143,0.1767,2.007,-0.1959,0.0008,-0.6485,0.239,-2.7128,0.0763,0.1201,-0.0102,-0.0023,0.0062,0.0011,0.0431,-0.0015,0.0948,-0.0347,-0.0008
64,1,0,0,0.3,7000000.0,0.0,6383.4858,-14.19,0.0,0.034,1.64,0.6212,2.64,2.64,-18.112,-6.04,-8.528,14.188,0.0,0.0,0.0,0.0,-5.027,-0.6219,-0.0548,0.1777,0.1439,0.1777,2.0139,-0.1987,0.001,-0.604,0.2315,-2.6091,0.0881,0.1153,-0.0098,0.0001,0.0055,0.0011,0.0431,-0.0015,0.0951,-0.0349,-0.0008
65,1,0,0,0.3,7000000.0,0.0,6383.4858,-14.19,0.0,0.034,1.64,0.6212,2.64,2.64,-18.112,-6.04,-8.528,14.188,0.0,0.0,0.0,0.0,-4.531,-0.5661,-0.0597,0.1787,0.1449,0.1787,2.0217,-0.2019,0.0012,-0.5502,0.2229,-2.4684,0.1055,0.1031,-0.0078,0.0029,0.0045,0.001,0.0431,-0.0015,0.0954,-0.0351,-0.0008
66,1,0,0,0.3,7000000.0,0.0,6383.4858,-14.19,0.0,0.034,1.64,0.6212,2.64,2.64,-18.112,-6.04,-8.528,14.188,0.0,0.0,0.0,0.0,-2.798,-0.4037,-0.0698,0.1807,0.1469,0.1807,2.0426,-0.2102,0.0027,-0.3944,0.2002,-1.9701,0.1728,0.0886,-0.0032,0.0113,0.0018,0.001,0.0431,-0.0015,0.0962,-0.0356,-0.0007
67,1,0,0,0.3,7000000.0,0.0,6383.4858,-14.19,0.0,0.034,1.64,0.6212,2.64,2.64,-18.112,-6.04,-8.528,14.188,0.0,0.0,0.0,0.0,-1.436,-0.2901,-0.0704,0.1797,0.1458,0.1797,2.0537,-0.2142,0.004,-0.2855,0.1869,-1.5276,0.2428,0.0952,-0.002,0.0162,-0.0004,0.0011,0.0431,-0.0015,0.0962,-0.0357,-0.0007
68,1,0,0,0.3,7000000.0,0.0,6383.4858,-14.19,0.0,0.034,1.64,0.6212,2.64,2.64,-18.112,-6.04,-8.528,14.188,0.0,0.0,0.0,0.0,8.581,0.7825,-0.1055,0.1223,0.0887,0.1223,2.0162,-0.1838,0.0054,0.7555,0.2377,3.179,-0.1348,0.1319,-0.0079,0.0617,-0.0198,0.0022,0.0431,-0.0015,0.1,-0.0349,-0.0001
69,1,0,0,0.3,7000000.0,0.0,6383.4858,-14.19,0.0,0.034,1.64,0.6212,2.64,2.64,-18.112,-6.04,-8.528,14.188,0.0,0.0,0.0,0.0,10.717,1.1176,-0.1317,0.0991,0.0657,0.0991,1.9925,-0.1687,0.0041,1.0797,0.3052,3.5378,-0.1178,0.1618,-0.0133,0.0775,-0.0251,0.0022,0.0431,-0.0015,0.1013,-0.0345,0.0
70,1,0,0,0.3,7000000.0,0.0,6383.4858,10.66,0.0,0.034,1.64,0.6212,2.64,2.64,5.675,9.35,-18.812,6.279,0.0,0.0,0.0,0.0,-12.979,-1.6723,0.1248,0.1452,0.1116,0.1452,-1.5346,0.0456,-0.0046,-1.597,0.5171,-3.0885,-0.0746,0.172,-0.018,-0.0641,0.028,0.0015,0.0368,-0.0015,-0.0691,0.0206,0.0003
71,1,0,0,0.3,7000000.0,0.0,6383.4858,10.66,0.0,0.034,1.64,0.6212,2.64,2.64,5.675,9.35,-18.812,6.279,0.0,0.0,0.0,0.0,-9.904,-1.1809,0.0771,0.1755,0.1417,0.1755,-1.5903,0.0736,-0.0042,-1.1331,0.376,-3.0136,-0.0653,0.1477,-0.013,-0.039,0.0216,0.0009,0.0368,-0.0015,-0.0788,0.0251,0.0002
72,1,0,0,0.3,7000000.0,0.0,6383.4858,10.66,0.0,0.034,1.64,0.6212,2.64,2.64,5.675,9.35,-18.812,6.279,0.0,0.0,0.0,0.0,-4.618,-0.4643,0.0215,0.2069,0.1728,0.2069,-1.4437,0.0422,0.008,-0.4462,0.2436,-1.8317,-0.0463,0.1263,-0.0081,-0.0022,0.0091,0.0003,0.0368,-0.0015,-0.0847,0.0288,0.0006
73,1,0,0,0.3,7000000.0,0.0,6383.4858,10.66,0.0,0.034,1.64,0.6212,2.64,2.64,5.675,9.35,-18.812,6.279,0.0,0.0,0.0,0.0,-2.99,-0.2737,0.0124,0.2123,0.1781,0.2123,-1.3996,0.0317,0.011,-0.2623,0.2263,-1.1593,-0.0452,0.1096,-0.0034,0.0067,0.0053,0.0002,0.0368,-0.0015,-0.085,0.0293,0.0007
74,1,0,0,0.3,7000000.0,0.0,6383.4858,10.66,0.0,0.034,1.64,0.6212,2.64,2.64,5.675,9.35,-18.812,6.279,0.0,0.0,0.0,0.0,-1.828,-0.1551,0.0111,0.2151,0.181,0.2151,-1.3759,0.026,0.012,-0.1482,0.22,-0.6738,-0.0716,0.1011,-0.0006,0.0117,0.0027,0.0002,0.0368,-0.0015,-0.0849,0.0295,0.0007
75,1,0,0,0.3,7000000.0,0.0,6383.4858,10.66,0.0,0.034,1.64,0.6212,2.64,2.64,5.675,9.35,-18.812,6.279,0.0,0.0,0.0,0.0,-0.617,-0.0338,0.0111,0.2171,0.183,0.2171,-1.3622,0.0227,0.0124,-0.0314,0.2175,-0.1445,-0.3287,0.0993,0.0003,0.0162,0.0,0.0001,0.0368,-0.0015,-0.0848,0.0296,0.0008
76,1,0,0,0.3,7000000.0,0.0,6383.4858,10.66,0.0,0.034,1.64,0.6212,2.64,2.64,5.675,9.35,-18.812,6.279,0.0,0.0,0.0,0.0,-0.262,0.0011,0.0113,0.2175,0.1834,0.2175,-1.3603,0.0223,0.0125,0.0021,0.2175,0.0098,9.994,0.0969,0.0006,0.0175,-0.0007,0.0001,0.0368,-0.0015,-0.0847,0.0296,0.0008
77,1,0,0,0.3,7000000.0,0.0,6383.4858,10.66,0.0,0.034,1.64,0.6212,2.64,2.64,5.675,9.35,-18.812,6.279,0.0,0.0,0.0,0.0,2.444,0.2594,0.013,0.2178,0.1836,0.2178,-1.3749,0.026,0.011,0.2499,0.2286,1.0931,0.05,0.1009,-0.0018,0.0274,-0.0064,0.0001,0.0368,-0.0015,-0.0842,0.0292,0.0008
78,1,0,0,0.3,7000000.0,0.0,6383.4858,10.66,0.0,0.034,1.64,0.6212,2.64,2.64,5.675,9.35,-18.812,6.279,0.0,0.0,0.0,0.0,3.855,0.4096,0.0071,0.2159,0.1818,0.2159,-1.3995,0.0321,0.0093,0.3942,0.243,1.6225,0.0174,0.1153,-0.0065,0.035,-0.0097,0.0001,0.0368,-0.0015,-0.0837,0.0288,0.0007
79,1,0,0,0.3,7000000.0,0.0,6383.4858,10.66,0.0,0.034,1.64,0.6212,2.64,2.64,5.675,9.35,-18.812,6.279,0.0,0.0,0.0,0.0,6.82,0.7778,-0.019,0.2061,0.1721,0.2061,-1.4752,0.0509,0.0037,0.7479,0.297,2.5182,-0.0244,0.1311,-0.0112,0.0547,-0.0166,0.0004,0.0368,-0.0015,-0.0818,0.0274,0.0005
80,1,0,0,0.3,7000000.0,0.0,6383.4858,10.66,0.0,0.034,1.64,0.6212,2.64,2.64,5.675,9.35,-18.812,6.279,0.0,0.0,0.0,0.0,8.402,0.9961,-0.0406,0.1974,0.1634,0.1974,-1.5239,0.0636,0.0002,0.9566,0.3408,2.8068,-0.0408,0.1416,-0.0153,0.0669,-0.02,0.0007,0.0368,-0.0015,-0.0804,0.0265,0.0004
81,1,0,0,0.3,7000000.0,0.0,6383.4858,10.66,0.0,0.034,1.64,0.6212,2.64,2.64,5.675,9.35,-18.812,6.279,0.0,0.0,0.0,0.0,10.474,1.2972,-0.0758,0.1812,0.1474,0.1812,-1.5674,0.0743,-0.0033,1.2426,0.414,3.0016,-0.0584,0.1495,-0.0176,0.0839,-0.0243,0.0012,0.0368,-0.0015,-0.076,0.0246,0.0004
82,1,0,0,0.3,7000000.0,0.0,6383.4858,10.66,0.0,0.034,1.64,0.6212,2.64,2.64,5.675,9.35,-18.812,6.279,0.0,0.0,0.0,0.0,11.211,1.4105,-0.0892,0.1743,0.1406,0.1743,-1.5636,0.0718,-0.0035,1.3497,0.4452,3.0317,-0.0632,0.1562,-0.0185,0.0897,-0.026,0.0013,0.0368,-0.0015,-0.0747,0.0239,0.0004
83,1,0,0,0.3,7000000.0,0.0,6383.4858,10.66,0.0,0.034,1.64,0.6212,2.64,2.64,5.675,9.35,-18.812,6.279,0.0,0.0,0.0,0.0,12.704,1.6475,-0.1172,0.1586,0.1251,0.1586,-1.5338,0.0601,-0.0025,1.5723,0.5171,3.0408,-0.0712,0.1611,-0.0191,0.1016,-0.0296,0.0015,0.0368,-0.0015,-0.0721,0.0226,0.0004
84,1,0,0,0.3,7000000.0,0.0,6383.4858,8.17,0.0,0.034,1.64,0.6212,2.64,2.64,7.106,4.909,13.016,-9.838,0.0,0.0,0.0,0.0,-14.913,-1.933,0.2047,0.0799,0.0463,0.0799,-0.7645,0.0227,0.0003,-1.8473,0.5746,-3.2149,-0.1059,0.1722,-0.0157,-0.0795,0.0358,0.002,0.0343,-0.0014,-0.0392,0.0171,-0.0006
85,1,0,0,0.3,7000000.0,0.0,6383.4858,8.17,0.0,0.034,1.64,0.6212,2.64,2.64,7.106,4.909,13.016,-9.838,0.0,0.0,0.0,0.0,-13.593,-1.7069,0.184,0.0963,0.0626,0.0963,-0.8042,0.0347,-0.0002,-1.6364,0.4948,-3.3075,-0.1078,0.1704,-0.0157,-0.0702,0.0334,0.002,0.0343,-0.0014,-0.0485,0.0203,-0.0009
86,1,0,0,0.3,7000000.0,0.0,6383.4858,8.17,0.0,0.034,1.64,0.6212,2.64,2.64,7.106,4.909,13.016,-9.838,0.0,0.0,0.0,0.0,-13.179,-1.6367,0.1775,0.1011,0.0674,0.1011,-0.8178,0.0389,-0.0005,-1.5706,0.4716,-3.33,-0.1084,0.1652,-0.0154,-0.0673,0.0326,0.002,0.0343,-0.0014,-0.0503,0.021,-0.001
87,1,0,0,0.3,7000000.0,0.0,6383.4858,8.17,0.0,0.034,1.64,0.6212,2.64,2.64,7.106,4.909,13.016,-9.838,0.0,0.0,0.0,0.0,-10.271,-1.1686,0.1338,0.1297,0.0957,0.1297,-0.901,0.0627,-0.0016,-1.1267,0.336,-3.3535,-0.1145,0.1546,-0.0138,-0.046,0.0261,0.0019,0.0343,-0.0014,-0.0625,0.0257,-0.0015
88,1,0,0,0.3,7000000.0,0.0,6383.4858,8.17,0.0,0.034,1.64,0.6212,2.64,2.64,7.106,4.909,13.016,-9.838,0.0,0.0,0.0,0.0,-9.099,-0.995,0.119,0.1392,0.1051,0.1392,-0.9269,0.0707,-0.0016,-0.9604,0.2947,-3.2585,-0.1196,0.1408,-0.0111,-0.0353,0.0228,0.0019,0.0343,-0.0014,-0.0322,0.0167,-0.0003
89,1,0,0,0.3,7000000.0,0.0,6383.4858,8.17,0.0,0.034,1.64,0.6212,2.64,2.64,7.106,4.909,13.016,-9.838,0.0,0.0,0.0,0.0,-3.683,-0.2725,0.0669,0.1717,0.1375,0.1717,-0.9347,0.0789,0.0011,-0.2609,0.1889,-1.3813,-0.2454,0.1263,-0.0082,-0.0023,0.0097,0.0016,0.0343,-0.0014,-0.0668,0.0302,-0.0005
90,1,0,0,0.3,7000000.0,0.0,6383.4858,8.17,0.0,0.034,1.64,0.6212,2.64,2.64,7.106,4.909,13.016,-9.838,0.0,0.0,0.0,0.0,-3.079,-0.2005,0.0627,0.1743,0.1401,0.1743,-0.933,0.079,0.0013,-0.1908,0.1848,-1.0325,-0.3129,0.1112,-0.0046,0.0015,0.0078,0.0015,0.0343,-0.0014,-0.0673,0.0306,-0.0005
91,1,0,0,0.3,7000000.0,0.0,6383.4858,8.17,0.0,0.034,1.64,0.6212,2.64,2.64,7.106,4.909,13.016,-9.838,0.0,0.0,0.0,0.0,0.843,0.2044,0.0538,0.1864,0.1522,0.1864,-0.9281,0.0792,0.0013,0.2016,0.1894,1.0642,0.2631,0.1026,-0.0019,0.02,-0.003,0.0008,0.0343,-0.0014,-0.0689,0.0318,-0.0004
92,1,0,0,0.3,7000000.0,0.0,6383.4858,8.17,0.0,0.034,1.64,0.6212,2.64,2.64,7.106,4.909,13.016,-9.838,0.0,0.0,0.0,0.0,2.576,0.3809,0.0513,0.189,0.1547,0.189,-0.935,0.08,0.0008,0.372,0.2059,1.8066,0.1346,0.1081,-0.0034,0.0284,-0.0078,0.0004,0.0343,-0.0014,-0.0684,0.0311,-0.0005
93,1,0,0,0.3,7000000.0,0.0,6383.4858,8.17,0.0,0.034,1.64,0.6212,2.64,2.64,7.106,4.909,13.016,-9.838,0.0,0.0,0.0,0.0,3.018,0.4315,0.0489,0.1893,0.155,0.1893,-0.9374,0.0803,0.0007,0.4209,0.2118,1.9876,0.1133,0.1194,-0.0067,0.0311,-0.0091,0.0004,0.0343,-0.0014,-0.0682,0.0309,-0.0005
94,1,0,0,0.3,7000000.0,0.0,6383.4858,8.17,0.0,0.034,1.64,0.6212,2.64,2.64,7.106,4.909,13.016,-9.838,0.0,0.0,0.0,0.0,6.506,0.8655,0.0208,0.1865,0.1523,0.1865,-0.9394,0.0762,0.0002,0.8388,0.2833,2.9604,0.024,0.1285,-0.0097,0.0553,-0.0183,0.0001,0.0343,-0.0014,-0.0573,0.0257,-0.0001
95,1,0,0,0.3,7000000.0,0.0,6383.4858,8.17,0.0,0.034,1.64,0.6212,2.64,2.64,7.106,4.909,13.016,-9.838,0.0,0.0,0.0,0.0,7.105,0.9449,0.0139,0.1848,0.1507,0.1848,-0.9337,0.0737,0.0003,0.9148,0.3003,3.0467,0.0148,0.1338,-0.0121,0.0601,-0.0195,0.0001,0.0343,-0.0014,-0.0543,0.0245,0.0
96,1,0,0,0.3,7000000.0,0.0,6383.4858,8.17,0.0,0.034,1.64,0.6212,2.64,2.64,7.106,4.909,13.016,-9.838,0.0,0.0,0.0,0.0,7.631,1.0159,0.0072,0.183,0.1488,0.183,-0.9278,0.0713,0.0004,0.9826,0.3163,3.107,0.0071,0.1387,-0.0147,0.0645,-0.0204,0.0002,0.0343,-0.0014,-0.0519,0.0235,0.0001
97,1,0,0,0.3,7000000.0,0.0,6383.4858,8.17,0.0,0.034,1.64,0.6212,2.64,2.64,7.106,4.909,13.016,-9.838,0.0,0.0,0.0,0.0,11.813,1.6116,-0.0625,0.1566,0.1227,0.1566,-0.8526,0.0488,0.0026,1.5454,0.4832,3.1985,-0.0388,0.149,-0.0185,0.0989,-0.0278,0.0006,0.0343,-0.0014,-0.0367,0.0171,0.0007
98,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.04,0.0,0.034,1.64,0.6212,2.64,2.64,11.02,-6.519,-7.344,10.893,0.0,0.0,0.0,0.0,-14.464,-2.0386,0.1158,0.1151,0.0815,0.1151,0.8601,-0.1056,0.0022,-1.9453,0.6206,-3.1344,-0.0568,0.1565,-0.0241,-0.0905,0.0277,0.0017,0.0346,-0.0015,0.0382,-0.0174,-0.0001
99,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.04,0.0,0.034,1.64,0.6212,2.64,2.64,11.02,-6.519,-7.344,10.893,0.0,0.0,0.0,0.0,-11.56,-1.593,0.0502,0.142,0.1082,0.142,0.9214,-0.126,0.0018,-1.5322,0.4584,-3.3428,-0.0315,0.1504,-0.0211,-0.0645,0.0232,0.0013,0.0346,-0.0015,0.0431,-0.0198,-0.0003
100,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.04,0.0,0.034,1.64,0.6212,2.64,2.64,11.02,-6.519,-7.344,10.893,0.0,0.0,0.0,0.0,-10.346,-1.4141,0.0264,0.1502,0.1163,0.1502,0.9547,-0.1359,0.0019,-1.3641,0.4018,-3.3953,-0.0187,0.1438,-0.0185,-0.0542,0.0209,0.0013,0.0346,-0.0015,0.0453,-0.021,-0.0003
101,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.04,0.0,0.034,1.64,0.6212,2.64,2.64,11.02,-6.519,-7.344,10.893,0.0,0.0,0.0,0.0,-8.434,-1.1458,-0.0068,0.1601,0.1261,0.1601,0.9848,-0.1452,0.001,-1.1099,0.3264,-3.4003,0.0059,0.1373,-0.0156,-0.0378,0.0176,0.0011,0.0346,-0.0015,0.0507,-0.0237,-0.0003
102,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.04,0.0,0.034,1.64,0.6212,2.64,2.64,11.02,-6.519,-7.344,10.893,0.0,0.0,0.0,0.0,-7.746,-1.0534,-0.0164,0.1626,0.1285,0.1626,0.9919,-0.1477,0.0005,-1.0219,0.3031,-3.3717,0.0156,0.1322,-0.0123,-0.0316,0.0166,0.001,0.0346,-0.0015,0.0529,-0.0247,-0.0002
103,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.04,0.0,0.034,1.64,0.6212,2.64,2.64,11.02,-6.519,-7.344,10.893,0.0,0.0,0.0,0.0,-4.661,-0.652,-0.0491,0.1673,0.1331,0.1673,0.9896,-0.1499,-0.0021,-0.6363,0.2197,-2.8963,0.0752,0.1213,-0.0075,-0.0087,0.0096,0.0012,0.0346,-0.0015,0.0631,-0.0295,0.0
104,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.04,0.0,0.034,1.64,0.6212,2.64,2.64,11.02,-6.519,-7.344,10.893,0.0,0.0,0.0,0.0,-1.476,-0.2939,-0.0628,0.1638,0.1296,0.1638,0.9587,-0.1431,-0.0046,-0.2896,0.1713,-1.6904,0.2137,0.1062,-0.0021,0.0094,0.0014,0.0018,0.0346,-0.0015,0.0764,-0.0349,0.0006
105,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.04,0.0,0.034,1.64,0.6212,2.64,2.64,11.02,-6.519,-7.344,10.893,0.0,0.0,0.0,0.0,-0.476,-0.1939,-0.0626,0.1612,0.127,0.1612,0.9569,-0.1429,-0.0047,-0.1926,0.1628,-1.1826,0.323,0.0997,0.0004,0.0131,-0.001,0.0021,0.0346,-0.0015,0.0794,-0.036,0.0007
106,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.04,0.0,0.034,1.64,0.6212,2.64,2.64,11.02,-6.519,-7.344,10.893,0.0,0.0,0.0,0.0,-0.315,-0.1779,-0.0625,0.1608,0.1265,0.1608,0.9569,-0.1429,-0.0048,-0.177,0.1617,-1.0945,0.3516,0.0995,0.0005,0.0137,-0.0014,0.0021,0.0346,-0.0015,0.0796,-0.036,0.0007
107,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.04,0.0,0.034,1.64,0.6212,2.64,2.64,11.02,-6.519,-7.344,10.893,0.0,0.0,0.0,0.0,0.416,-0.1051,-0.0622,0.1584,0.1242,0.1584,0.957,-0.1429,-0.0047,-0.1063,0.1576,-0.6742,0.5914,0.1007,-0.0001,0.0163,-0.0031,0.0023,0.0346,-0.0015,0.0803,-0.0362,0.0008
108,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.04,0.0,0.034,1.64,0.6212,2.64,2.64,11.02,-6.519,-7.344,10.893,0.0,0.0,0.0,0.0,2.106,0.0668,-0.0633,0.152,0.1177,0.152,0.9557,-0.1416,-0.0044,0.0612,0.1543,0.3964,-0.9468,0.1092,-0.0035,0.0238,-0.0075,0.0026,0.0346,-0.0015,0.079,-0.0355,0.0008
109,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.04,0.0,0.034,1.64,0.6212,2.64,2.64,11.02,-6.519,-7.344,10.893,0.0,0.0,0.0,0.0,5.051,0.4106,-0.0818,0.1377,0.1036,0.1377,0.9461,-0.1354,-0.004,0.3969,0.1734,2.2893,-0.1992,0.1244,-0.0086,0.0421,-0.0154,0.0027,0.0346,-0.0015,0.069,-0.0311,0.0004
110,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.04,0.0,0.034,1.64,0.6212,2.64,2.64,11.02,-6.519,-7.344,10.893,0.0,0.0,0.0,0.0,8.262,0.8344,-0.1166,0.117,0.083,0.117,0.9525,-0.134,-0.0019,0.809,0.2357,3.432,-0.1398,0.1356,-0.0113,0.0638,-0.0235,0.0026,0.0346,-0.0015,0.0508,-0.0237,-0.0003
111,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.04,0.0,0.034,1.64,0.6212,2.64,2.64,11.02,-6.519,-7.344,10.893,0.0,0.0,0.0,0.0,8.557,0.8755,-0.1201,0.1148,0.0807,0.1148,0.952,-0.1337,-0.0017,0.8487,0.2438,3.4818,-0.1372,0.1427,-0.0124,0.0657,-0.0242,0.0026,0.0346,-0.0015,0.0498,-0.0233,-0.0003
112,1,0,0,0.3,7000000.0,0.0,6383.4858,0.22,0.0,0.034,1.64,0.6212,2.64,2.64,18.768,-0.143,-0.124,16.002,0.0,0.0,0.0,0.0,-10.457,-1.4322,0.0638,0.2175,0.1833,0.2175,-0.1099,-0.087,0.0031,-1.369,0.4738,-2.8893,-0.0445,0.1419,-0.0177,-0.0745,0.0277,0.0006,0.0266,-0.0014,0.0015,-0.0012,0.0003
113,1,0,0,0.3,7000000.0,0.0,6383.4858,0.22,0.0,0.034,1.64,0.6212,2.64,2.64,18.768,-0.143,-0.124,16.002,0.0,0.0,0.0,0.0,-9.347,-1.2752,0.0442,0.2242,0.1899,0.2242,-0.0743,-0.0977,0.0047,-1.2219,0.4283,-2.8529,-0.0346,0.141,-0.0176,-0.0675,0.0266,0.0004,0.0266,-0.0014,0.0016,-0.0011,0.0002
114,1,0,0,0.3,7000000.0,0.0,6383.4858,0.22,0.0,0.034,1.64,0.6212,2.64,2.64,18.768,-0.143,-0.124,16.002,0.0,0.0,0.0,0.0,-7.976,-1.0825,0.02,0.2306,0.1963,0.2306,-0.064,-0.1006,0.0047,-1.0401,0.3786,-2.747,-0.0185,0.1369,-0.0159,-0.0592,0.0252,0.0002,0.0266,-0.0014,0.0056,-0.0021,0.0004
115,1,0,0,0.3,7000000.0,0.0,6383.4858,0.22,0.0,0.034,1.64,0.6212,2.64,2.64,18.768,-0.143,-0.124,16.002,0.0,0.0,0.0,0.0,-4.655,-0.6402,-0.0274,0.2375,0.2031,0.2375,-0.064,-0.0994,0.0025,-0.6188,0.2887,-2.1439,0.0427,0.1195,-0.0096,-0.0363,0.0237,-0.0014,0.0266,-0.0014,-0.0007,0.0006,0.0002
116,1,0,0,0.3,7000000.0,0.0,6383.4858,0.22,0.0,0.034,1.64,0.6212,2.64,2.64,18.768,-0.143,-0.124,16.002,0.0,0.0,0.0,0.0,0.194,-0.1271,-0.0516,0.2286,0.1943,0.2286,-0.1617,-0.0678,-0.0084,-0.1279,0.2281,-0.5607,0.4058,0.113,-0.0081,0.0275,-0.0156,-0.0004,0.0266,-0.0014,-0.0163,0.0142,-0.0001
